28650	4	0
187	17395	17396	20292	20291	17455	17456	20352	20351	1	0	0	0	0	0	4098	0	0	0	0	0
188	20291	20292	23188	23187	20351	20352	23248	23247	1	0	0	0	0	0	4098	0	0	0	0	0
189	23187	23188	26084	26083	23247	23248	26144	26143	1	0	0	0	0	0	4098	0	0	0	0	0
190	26083	26084	28980	28979	26143	26144	29040	29039	1	0	0	1	0	0	4098	0	0	4096	0	0
191	20	21	2917	2916	80	81	2977	2976	1	1	0	0	0	0	4098	4097	0	0	0	0
192	2916	2917	5813	5812	2976	2977	5873	5872	1	0	0	0	0	0	4098	0	0	0	0	0
193	5812	5813	8709	8708	5872	5873	8769	8768	1	0	0	0	0	0	4098	0	0	0	0	0
194	8708	8709	11605	11604	8768	8769	11665	11664	1	0	0	0	0	0	4098	0	0	0	0	0
195	11604	11605	14501	14500	11664	11665	14561	14560	1	0	0	0	0	0	4098	0	0	0	0	0
196	14500	14501	17397	17396	14560	14561	17457	17456	1	0	0	0	0	0	4098	0	0	0	0	0
197	17396	17397	20293	20292	17456	17457	20353	20352	1	0	0	0	0	0	4098	0	0	0	0	0
198	20292	20293	23189	23188	20352	20353	23249	23248	1	0	0	0	0	0	4098	0	0	0	0	0
199	23188	23189	26085	26084	23248	23249	26145	26144	1	0	0	0	0	0	4098	0	0	0	0	0
200	26084	26085	28981	28980	26144	26145	29041	29040	1	0	0	1	0	0	4098	0	0	4096	0	0
201	21	22	2918	2917	81	82	2978	2977	1	1	0	0	0	0	4098	4097	0	0	0	0
202	2917	2918	5814	5813	2977	2978	5874	5873	1	0	0	0	0	0	4098	0	0	0	0	0
203	5813	5814	8710	8709	5873	5874	8770	8769	1	0	0	0	0	0	4098	0	0	0	0	0
204	8709	8710	11606	11605	8769	8770	11666	11665	1	0	0	0	0	0	4098	0	0	0	0	0
205	11605	11606	14502	14501	11665	11666	14562	14561	1	0	0	0	0	0	4098	0	0	0	0	0
206	14501	14502	17398	17397	14561	14562	17458	17457	1	0	0	0	0	0	4098	0	0	0	0	0
207	17397	17398	20294	20293	17457	17458	20354	20353	1	0	0	0	0	0	4098	0	0	0	0	0
208	20293	20294	23190	23189	20353	20354	23250	23249	1	0	0	0	0	0	4098	0	0	0	0	0
209	23189	23190	26086	26085	23249	23250	26146	26145	1	0	0	0	0	0	4098	0	0	0	0	0
210	26085	26086	28982	28981	26145	26146	29042	29041	1	0	0	1	0	0	4098	0	0	4096	0	0
211	22	23	2919	2918	82	83	2979	2978	1	1	0	0	0	0	4098	4097	0	0	0	0
212	2918	2919	5815	5814	2978	2979	5875	5874	1	0	0	0	0	0	4098	0	0	0	0	0
213	5814	5815	8711	8710	5874	5875	8771	8770	1	0	0	0	0	0	4098	0	0	0	0	0
214	8710	8711	11607	11606	8770	8771	11667	11666	1	0	0	0	0	0	4098	0	0	0	0	0
215	11606	11607	14503	14502	11666	11667	14563	14562	1	0	0	0	0	0	4098	0	0	0	0	0
216	14502	14503	17399	17398	14562	14563	17459	17458	1	0	0	0	0	0	4098	0	0	0	0	0
217	17398	17399	20295	20294	17458	17459	20355	20354	1	0	0	0	0	0	4098	0	0	0	0	0
218	20294	20295	23191	23190	20354	20355	23251	23250	1	0	0	0	0	0	4098	0	0	0	0	0
219	23190	23191	26087	26086	23250	23251	26147	26146	1	0	0	0	0	0	4098	0	0	0	0	0
220	26086	26087	28983	28982	26146	26147	29043	29042	1	0	0	1	0	0	4098	0	0	4096	0	0
221	23	24	2920	2919	83	84	2980	2979	1	1	0	0	0	0	4098	4097	0	0	0	0
222	2919	2920	5816	5815	2979	2980	5876	5875	1	0	0	0	0	0	4098	0	0	0	0	0
223	5815	5816	8712	8711	5875	5876	8772	8771	1	0	0	0	0	0	4098	0	0	0	0	0
224	8711	8712	11608	11607	8771	8772	11668	11667	1	0	0	0	0	0	4098	0	0	0	0	0
225	11607	11608	14504	14503	11667	11668	14564	14563	1	0	0	0	0	0	4098	0	0	0	0	0
226	14503	14504	17400	17399	14563	14564	17460	17459	1	0	0	0	0	0	4098	0	0	0	0	0
227	17399	17400	20296	20295	17459	17460	20356	20355	1	0	0	0	0	0	4098	0	0	0	0	0
228	20295	20296	23192	23191	20355	20356	23252	23251	1	0	0	0	0	0	4098	0	0	0	0	0
229	23191	23192	26088	26087	23251	23252	26148	26147	1	0	0	0	0	0	4098	0	0	0	0	0
230	26087	26088	28984	28983	26147	26148	29044	29043	1	0	0	1	0	0	4098	0	0	4096	0	0
231	24	25	2921	2920	84	85	2981	2980	1	1	0	0	0	0	4098	4097	0	0	0	0
232	2920	2921	5817	5816	2980	2981	5877	5876	1	0	0	0	0	0	4098	0	0	0	0	0
233	5816	5817	8713	8712	5876	5877	8773	8772	1	0	0	0	0	0	4098	0	0	0	0	0
234	8712	8713	11609	11608	8772	8773	11669	11668	1	0	0	0	0	0	4098	0	0	0	0	0
235	11608	11609	14505	14504	11668	11669	14565	14564	1	0	0	0	0	0	4098	0	0	0	0	0
236	14504	14505	17401	17400	14564	14565	17461	17460	1	0	0	0	0	0	4098	0	0	0	0	0
237	17400	17401	20297	20296	17460	17461	20357	20356	1	0	0	0	0	0	4098	0	0	0	0	0
238	20296	20297	23193	23192	20356	20357	23253	23252	1	0	0	0	0	0	4098	0	0	0	0	0
239	23192	23193	26089	26088	23252	23253	26149	26148	1	0	0	0	0	0	4098	0	0	0	0	0
240	26088	26089	28985	28984	26148	26149	29045	29044	1	0	0	1	0	0	4098	0	0	4096	0	0
241	25	26	2922	2921	85	86	2982	2981	1	1	0	0	0	0	4098	4097	0	0	0	0
242	2921	2922	5818	5817	2981	2982	5878	5877	1	0	0	0	0	0	4098	0	0	0	0	0
243	5817	5818	8714	8713	5877	5878	8774	8773	1	0	0	0	0	0	4098	0	0	0	0	0
244	8713	8714	11610	11609	8773	8774	11670	11669	1	0	0	0	0	0	4098	0	0	0	0	0
245	11609	11610	14506	14505	11669	11670	14566	14565	1	0	0	0	0	0	4098	0	0	0	0	0
246	14505	14506	17402	17401	14565	14566	17462	17461	1	0	0	0	0	0	4098	0	0	0	0	0
247	17401	17402	20298	20297	17461	17462	20358	20357	1	0	0	0	0	0	4098	0	0	0	0	0
248	20297	20298	23194	23193	20357	20358	23254	23253	1	0	0	0	0	0	4098	0	0	0	0	0
249	23193	23194	26090	26089	23253	23254	26150	26149	1	0	0	0	0	0	4098	0	0	0	0	0
250	26089	26090	28986	28985	26149	26150	29046	29045	1	0	0	1	0	0	4098	0	0	4096	0	0
251	26	27	2923	2922	86	87	2983	2982	1	1	0	0	0	0	4098	4097	0	0	0	0
252	2922	2923	5819	5818	2982	2983	5879	5878	1	0	0	0	0	0	4098	0	0	0	0	0
253	5818	5819	8715	8714	5878	5879	8775	8774	1	0	0	0	0	0	4098	0	0	0	0	0
254	8714	8715	11611	11610	8774	8775	11671	11670	1	0	0	0	0	0	4098	0	0	0	0	0
255	11610	11611	14507	14506	11670	11671	14567	14566	1	0	0	0	0	0	4098	0	0	0	0	0
